repository_name,date,clones,unique_visitors/cloners
MMTtools,2022-10-28,1,1
MMTtools,2022-11-05,1,1
MMTtools,2022-11-06,2,1
PeakFlows,2022-10-25,1,1
PeakFlows,2022-11-01,1,1
PyMontage,2022-11-04,1,1
PyMontage,2022-11-05,2,1
site-hugo-academic,2022-10-26,1,1
site-hugo-academic,2022-11-07,1,1
sqlmodel-learning,2022-10-25,2,1
sqlmodel-learning,2022-11-07,1,1
sqltest-github-stats,2022-10-25,2,2
sqltest-github-stats,2022-10-26,6,4
sqltest-github-stats,2022-10-27,4,3
sqltest-github-stats,2022-10-28,5,4
sqltest-github-stats,2022-10-29,5,4
sqltest-github-stats,2022-10-30,4,3
sqltest-github-stats,2022-10-31,3,2
sqltest-github-stats,2022-11-01,4,3
sqltest-github-stats,2022-11-02,3,2
sqltest-github-stats,2022-11-03,5,3
sqltest-github-stats,2022-11-04,4,3
sqltest-github-stats,2022-11-05,4,3
sqltest-github-stats,2022-11-06,6,4
sqltest-github-stats,2022-11-07,5,4
Telluric_Flux,2022-11-04,1,1
tep-usage-analysis,2022-10-26,2,1
tep-usage-analysis,2022-10-29,1,1
test-github-stats,2022-10-25,1,1
test-github-stats,2022-10-26,5,4
test-github-stats,2022-10-27,4,3
test-github-stats,2022-10-28,4,3
test-github-stats,2022-10-29,6,4
test-github-stats,2022-10-30,5,4
test-github-stats,2022-10-31,5,4
test-github-stats,2022-11-01,5,4
test-github-stats,2022-11-02,5,4
test-github-stats,2022-11-03,5,4
test-github-stats,2022-11-04,5,3
test-github-stats,2022-11-05,7,5
test-github-stats,2022-11-06,5,4
test-github-stats,2022-11-07,5,4
uarizona-salary-app,2022-10-25,2,1
uarizona-salary-app,2022-10-27,4,2
uarizona-salary-app,2022-11-02,1,1
uarizona-salary-app,2022-11-03,1,1
uarizona-salary-app,2022-11-06,1,1
voxcharta-my-voting-record,2022-10-27,1,1
Zcalbase,2022-11-05,2,1
